Domain,Country,Element,Item,Year,Unit,Value,Flag Description
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2005,tonnes,2337461,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2006,tonnes,2379919,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2007,tonnes,2442666,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2008,tonnes,2459468,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2009,tonnes,2533519,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2010,tonnes,2619294,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2011,tonnes,2579458,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2012,tonnes,2619482,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Hides and skins,2013,tonnes,2654496,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1961,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1962,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1963,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1964,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1965,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1966,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1967,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1968,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1969,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1970,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1971,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1972,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1973,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1974,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1975,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1976,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1977,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1978,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1979,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1980,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1981,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1982,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1983,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1984,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1985,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1986,tonnes,46551,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1987,tonnes,33322,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1988,tonnes,33233,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1989,tonnes,22810,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1990,tonnes,12030,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1991,tonnes,24982,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1992,tonnes,162179,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1993,tonnes,158432,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1994,tonnes,261682,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1995,tonnes,422256,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1996,tonnes,386203,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1997,tonnes,347872,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1998,tonnes,386640,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,1999,tonnes,486430,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2000,tonnes,648160,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2001,tonnes,789216,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2002,tonnes,694659,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2003,tonnes,894561,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2004,tonnes,1083433,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2005,tonnes,1191243,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2006,tonnes,1265873,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2007,tonnes,1300511,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2008,tonnes,1421243,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2009,tonnes,1653563,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2010,tonnes,1625097,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2011,tonnes,1605719,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2012,tonnes,1650229,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Hides and skins,2013,tonnes,1844940,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1961,tonnes,500,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1962,tonnes,2750,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1963,tonnes,9000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1964,tonnes,15250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1965,tonnes,16250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1966,tonnes,6500,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1967,tonnes,5750,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1968,tonnes,6250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1969,tonnes,6000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1970,tonnes,4750,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1971,tonnes,7000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1972,tonnes,5375,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1973,tonnes,2500,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1974,tonnes,2125,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1975,tonnes,3250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1976,tonnes,3250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1977,tonnes,4250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1978,tonnes,5000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1979,tonnes,6875,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1980,tonnes,6000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1981,tonnes,9250,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1982,tonnes,52750,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1983,tonnes,57500,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1984,tonnes,90952,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1985,tonnes,53375,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1986,tonnes,60156,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1987,tonnes,87298,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1988,tonnes,106502,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1989,tonnes,68695,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1990,tonnes,103236,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1991,tonnes,54857,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Export Quantity,Hides and skins,1992,tonnes,40949,Standardized data
