Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1976,1976,1000 Head,46000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1977,1977,1000 Head,48000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1978,1978,1000 Head,50000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1979,1979,1000 Head,52000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1980,1980,1000 Head,54000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1981,1981,1000 Head,56000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1982,1982,1000 Head,58000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1983,1983,1000 Head,60000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1984,1984,1000 Head,61000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1985,1985,1000 Head,62000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1986,1986,1000 Head,75000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1987,1987,1000 Head,86107,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1988,1988,1000 Head,117827,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1989,1989,1000 Head,123427,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1990,1990,1000 Head,140331,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1991,1991,1000 Head,179263,,Official data
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1992,1992,1000 Head,182619,,Official data
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1993,1993,1000 Head,213140,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1994,1994,1000 Head,232124,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1995,1995,1000 Head,331349,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1996,1996,1000 Head,337304,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1997,1997,1000 Head,373275,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1998,1998,1000 Head,408200,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1999,1999,1000 Head,422920,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2000,2000,1000 Head,431234,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2001,2001,1000 Head,432116,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2002,2002,1000 Head,420111,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2003,2003,1000 Head,435096,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2004,2004,1000 Head,443010,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2005,2005,1000 Head,478000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2006,2006,1000 Head,479000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2007,2007,1000 Head,530000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2008,2008,1000 Head,545557,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2009,2009,1000 Head,579440,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2010,2010,1000 Head,594380,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2011,2011,1000 Head,611754,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2012,2012,1000 Head,652180,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",2013,2013,1000 Head,642600,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1961,1961,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1962,1962,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1963,1963,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1964,1964,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1965,1965,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1966,1966,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1967,1967,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1968,1968,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1969,1969,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1970,1970,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1971,1971,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1972,1972,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1973,1973,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1974,1974,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1975,1975,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1976,1976,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1977,1977,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1978,1978,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1979,1979,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1980,1980,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1981,1981,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1982,1982,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1983,1983,0.1g/An,32500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1984,1984,0.1g/An,32541,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1985,1985,0.1g/An,32581,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1986,1986,0.1g/An,32958,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1987,1987,0.1g/An,33012,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1988,1988,0.1g/An,33043,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1989,1989,0.1g/An,32893,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1990,1990,0.1g/An,32971,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1991,1991,0.1g/An,35028,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1992,1992,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1993,1993,0.1g/An,40097,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1994,1994,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1995,1995,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1996,1996,0.1g/An,39970,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1997,1997,0.1g/An,39973,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1998,1998,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",1999,1999,0.1g/An,39962,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2000,2000,0.1g/An,40046,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2001,2001,0.1g/An,40046,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2002,2002,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2003,2003,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2004,2004,0.1g/An,40023,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2005,2005,0.1g/An,40000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2006,2006,0.1g/An,40021,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2007,2007,0.1g/An,39868,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2008,2008,0.1g/An,39354,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2009,2009,0.1g/An,38541,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2010,2010,0.1g/An,39015,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2011,2011,0.1g/An,39101,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2012,2012,0.1g/An,38710,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1077,"Meat indigenous, geese",2013,2013,0.1g/An,39793,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1961,1961,tonnes,52000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1962,1962,tonnes,58500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1963,1963,tonnes,65000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1964,1964,tonnes,71500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1965,1965,tonnes,78000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1966,1966,tonnes,84500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1967,1967,tonnes,91000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1968,1968,tonnes,97500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1969,1969,tonnes,104000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1970,1970,tonnes,110500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1971,1971,tonnes,117000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1972,1972,tonnes,123500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1973,1973,tonnes,130000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1974,1974,tonnes,136500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1975,1975,tonnes,143000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1976,1976,tonnes,149500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1977,1977,tonnes,156000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1978,1978,tonnes,162500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1979,1979,tonnes,169000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1980,1980,tonnes,175500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1981,1981,tonnes,182000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1982,1982,tonnes,188500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1983,1983,tonnes,195000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1984,1984,tonnes,198500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1985,1985,tonnes,202002,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1986,1986,tonnes,247185,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1987,1987,tonnes,284256,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1988,1988,tonnes,389336,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1989,1989,tonnes,405988,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1990,1990,tonnes,462685,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1991,1991,tonnes,627922,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1992,1992,tonnes,730476,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1993,1993,tonnes,854627,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1994,1994,tonnes,928496,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1995,1995,tonnes,1325396,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1996,1996,tonnes,1348204,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1997,1997,tonnes,1492092,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1998,1998,tonnes,1632800,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",1999,1999,tonnes,1690073,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",2000,2000,tonnes,1726920,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",2001,2001,tonnes,1730452,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1077,"Meat indigenous, geese",2002,2002,tonnes,1680444,Fc,Calculated data
