AreaName,Year,Stock_largeAni,Stock_cattle,Stock_horse,Stock_donkey,Stock_mule,Stock_camel,Out_hog,Stock_hog,Stock_gt_shp,Stock_goat,Stock_sheep,Out_cattle,Out_gt_shp,Out_poultry,MeatYield,MeatYield_hg_ct_gt_shp,MeatYield_hog,MeatYield_cattle,MeatYield_gt_shp,MilkYield,MilkYield_cattle,WoolYield_sheep,WoolYield_sheep_fine,WoolYield_sheep_semi,WoolYield_goat_thick,WoolYield_goat_cashmere,EggYield,HoneyYield
Tibet,2009,697.08,645.1,41.47,8.68,1.83,0.0,14.69,30.47,1674.5,494.37,1180.13,123.65,526.3,103.7,24.02711,23.816999999999997,1.217,14.22,8.38,28.7232,22.9815,8837.0,669.0,1501.0,1224.0,550.23,0.284831581,0.0
Shaanxi,2009,193.02,169.0,0.78,16.82,6.42,0.0,1063.6,920.3315,670.2,539.9170856000001,130.2829144,53.8,487.2,4530.0,98.6812,90.1,75.0,7.8,7.3,185.8326,149.2,5655.0,2515.0,1507.0,2152.0,1217.0,48.05,0.4065
Gansu,2009,591.18,432.45,13.6,100.68,43.0,1.45,622.34,568.91,1726.66,386.4186207,1340.2413789999998,148.71,984.53,3301.83,82.8828,76.55,45.84,15.07,15.64,37.66,37.66,26127.0,8544.0,5516.0,1762.0,359.0,13.9,0.0852
Qinghai,2009,480.66,444.62,21.36,5.64,8.22,0.82,134.78,109.77,1497.75,227.59,1270.16,92.5,552.91,322.2,26.9078,26.1386,9.192,8.1,8.8466,25.346,25.3142,14573.0,690.0,4531.0,805.0,416.0,1.5151,0.1043
Ningxia,2009,104.66,92.05,0.37,8.55,3.66,0.0,127.2,91.7,470.24,138.2,332.04,50.94,395.26,1102.42,25.5541,23.24,9.16,7.28,6.8,81.14,81.14,5674.0,187.0,2319.0,349.0,317.0,7.48,0.0758
Xinjiang,2009,536.87,330.8,84.6,107.17,1.35,12.95,254.23,180.42,3127.527263,569.44,2558.087263,210.89,2749.27,4998.0,115.35,99.71,22.03,33.88,43.8,125.15,120.88,71600.0,25600.0,13500.0,4400.0,1260.77,23.2,0.77
Beijing,2010,21.92,20.69,0.18,0.85,0.2,0.0,311.8380459,183.2108562,60.63,16.18,44.45,11.1,86.44,11774.32,46.26691417,27.54133353,24.10329258,2.03934095,1.3987,64.1022056,64.0837056,339.0,12.7,84.9,79.4,41.4,15.13700074,0.3012
Tianjin,2010,29.58,28.8,0.11,0.47,0.2,0.0,358.20477,186.93168,37.4,4.7,32.7,18.11,66.8,6951.05,42.61083,32.57075,27.9694,3.09915,1.5022,69.34119,69.04119,467.0,34.0,433.0,2.0,0.0,18.7376,0.0
Hebei,2010,503.87,404.2,18.85,57.73,23.09,0.0,3222.887851,1846.0255719999998,1408.6,462.23,946.37,361.2,2143.5,47980.73,416.7115893,332.5778693,245.19146239999998,58.08107299,29.30533396,449.0809,439.76099999999997,29290.0,3945.0,16304.0,2728.0,776.0,339.083517,1.1152
Shanxi,2010,127.6422,90.1,1.7064,18.8726,16.9617,0.0,683.9654,474.8353232,734.7,353.4,381.3,34.98,405.6,5822.89,72.43519714,63.60391414,53.08725414,4.91666,5.6,74.937404,73.225,7093.79,763.5,974.0,1284.74,665.69,70.4808,0.315548
Inner Mongolia,2010,883.4,676.5,71.9,92.1,32.9,10.0,913.91535,684.3814878,5277.2,1708.2,3569.0,306.79,5397.9,8958.91,238.6565,210.80118,71.8928,49.70838,89.2,945.6837300000001,905.17713,107452.0,50442.0,15443.0,12579.0,8104.0,49.998897,0.4174
Liaoning,2010,525.918,366.744,26.9375,112.1175,20.119,0.0,2682.7009999999996,1567.627776,733.4912315,414.1,319.3912315,278.91,729.65,71974.97,406.7067508,277.93592,228.4272,41.5668,7.94192,126.6518,121.22,12153.703000000001,2347.21,6365.759,2565.09,1292.58,275.725656,0.172809
Jilin,2010,537.55,455.72,45.77,23.17,12.89,0.0,1454.555116,986.585292,398.79,117.57,281.22,293.73,305.55,37759.47,238.876519,166.910519,119.84293600000001,43.24188,3.825703,44.6303,43.521,22801.23,13659.93,8769.74,756.14,184.73,95.64200000000001,1.2044
Heilongjiang,2010,573.62,533.72,27.59,8.85,3.46,0.0,1601.8434,1360.7701,893.2120505,331.59,561.6220505,251.94,734.71,18088.96,197.9103219,165.6556219,114.48082190000001,39.0448,12.13,558.7765,552.4915,27058.0,5574.0,19399.0,1724.0,819.0,105.2627,1.6402
Shanghai,2010,6.8327100000000005,6.8327100000000005,0.0,0.0,0.0,0.0,265.98,171.87,24.46,23.32,1.14,0.0,42.12,4083.76,26.1689,18.41,17.87,0.0,0.54,24.71,24.71,44.0,0.0,0.0,162.0,0.0,6.28,0.0
Jiangsu,2010,40.86,35.66,0.38,3.73,1.09,0.0,2847.0316,1728.5164,411.15,401.32,9.83,18.71,672.48,80440.71,365.8120733,223.9129693,213.06454930000004,3.47842,7.37,57.2836,57.2836,349.598,67.133,282.465,0.8190000000000001,0.0,190.5708,0.5079
Zhejiang,2010,19.89,19.89,0.0,0.0,0.0,0.0,1922.2206,1248.428157,111.67,42.1,69.57,7.66,111.21,26630.46,175.106246,134.929707,131.899747,1.12996,1.9,20.270138,20.260838,1873.38,0.0,1873.38,441.49,0.0,44.279768,7.2061
Anhui,2010,151.5325899,150.9010899,0.1746,0.3671,0.0898,0.0,2782.05798,1442.535794,590.5,589.595326,0.90467404,125.22,994.7,64795.38,376.9425921,271.2789921,238.7622,18.31679208,14.2,20.4819,20.4819,164.0,9.0,155.0,115.0,0.0,119.0192433,1.6447
Fujian,2010,70.1737,70.1696,0.0,0.0,0.0,0.0,1963.31,1272.57,106.2415,106.2415,0.0,22.35,133.29,19934.33,180.2063,150.6932,146.62,2.25,1.8232,15.71,15.41,0.0,0.0,0.0,0.0,0.0,26.28,0.8641
Jiangxi,2010,277.1,277.1,0.0,0.0,0.0,0.0,2847.1830019999998,1540.650195,55.8,55.8,0.0,123.95,73.1,40016.18,289.91611960000006,233.3729449,221.10822000000002,11.16472492,1.1,11.8528,11.4016,0.0,0.0,0.0,0.0,0.0,41.97101409,1.1535
Shandong,2010,502.3922,483.67,4.272,11.8716,2.5786,0.0,4301.105732999999,2747.552766,2138.88,1709.64,429.24,449.35,3005.11,163295.62,704.3602292,454.5367725,353.2098932,68.65687928,32.67,271.558668,253.0511812,9010.601999999999,1539.006,4708.818,4585.857,823.557,384.2829454,0.6166513000000001
Henan,2010,1044.79,1010.2,13.08,16.08,5.43,0.0,5390.515751,4547.04572,1895.4,1794.9438,100.4562,551.94,2114.7,85101.71,638.3703574,516.5375074,408.2911774,83.04633000000001,25.2,307.889312,290.911512,8930.04,969.7,6248.56,5235.38,933.1,388.59275,9.82651
Hubei,2010,327.53,325.99,0.92,0.46,0.16,0.0,3827.383054,2476.103256,401.66,401.26,0.4,123.08,509.34,46665.0,379.3489978,312.7331427,286.95347999999996,17.68966268,8.09,30.410292600000005,13.991192600000002,0.0,0.0,0.0,14.0,100.0,132.589002,1.5442
Hunan,2010,440.3091,435.2,4.2614,0.6685,0.1792,0.0,5723.501792,4044.8572770000005,509.6,508.28,1.32,144.51,656.2,38355.2,494.78925,439.28255,412.4119228,16.27062715,10.6,7.7953616,7.7953616,0.0,0.0,0.0,2.0,0.0,91.73448,1.0785
Guangdong,2010,229.3269,229.1759,0.151,0.0,0.0,0.0,3732.02458,2253.287671,37.0116588,37.0116588,0.0,53.47,49.5,113731.04,441.09697249999994,282.63608250000004,275.45520350000004,6.2696760000000005,0.9112030000000001,14.493617,14.225017000000001,0.0,0.0,0.0,6.0,0.0,34.4085,1.5547
Guangxi,2010,495.55,450.0,39.93,0.11,5.51,0.0,3230.037647,2344.038885,193.4,193.4,0.0,146.27,212.3,77058.37,387.80324260000003,258.5341879,241.53484390000003,13.699344,3.3,8.209224,8.209224,0.0,0.0,0.0,0.0,0.0,20.024499,0.9286
Hainan,2010,92.58,92.58,0.0,0.0,0.0,0.0,505.655845,413.217273,69.92,69.92,0.0,25.31,83.28,12602.65,68.469696,44.58044,41.230536,2.249904,1.1,0.19000799999999998,0.19000799999999998,0.0,0.0,0.0,0.0,0.0,3.500068,0.071667
Chongqing,2010,131.39,128.08,2.14,0.29,0.88,0.0,2010.51147,1557.8682,168.41,168.25,0.16,49.12,191.33,19674.24,192.4588407,156.2723407,147.5548,6.2722251,2.4453156000000003,7.982011,7.981911,4.0,4.0,0.0,0.0,0.0,37.21772028,1.1915
Sichuan,2010,1084.95,964.4,99.35,10.17,11.03,0.0,7178.282912000001,5157.854,1658.5,1421.0,237.5,255.82,1609.36,56420.2,656.6388939,546.4189938999999,492.21387300000004,29.40502999,24.80009085,70.30653008,69.80723008,7060.0,887.0,4151.0,461.0,34.0,144.3919864,4.3048
Guizhou,2010,627.6413,541.7955,82.1139,0.1703,3.5616,0.0,1688.6738,1616.34204,261.1,248.05,13.05,96.56,198.7,8391.14,179.08777,163.4785,148.0857,11.9928,3.4,4.58878,4.58878,441.2,131.0,303.2,53.0,3.0,12.505,0.18935
Yunnan,2010,923.0702,746.65,74.3012,35.0289,67.0901,0.0,2961.7707,2766.815104,877.9410359999999,780.4830043,97.45803168,268.47,730.62,19316.27,321.3733101,285.32051960000007,242.5262515,29.890970399999997,12.90329779,54.14756260000001,50.407062599999996,1865.0,237.0,1310.0,70.0,9.0,20.7962094,0.6453
Tibet,2010,662.1946,610.2646,41.57,8.54,1.82,0.0,14.963234,29.638169,1656.0805,488.93192999999997,1167.1485699999998,127.24,545.77,111.33,24.98424084,24.744646,1.2632459999999999,14.774579999999998,8.70682,29.38037465,23.28255765,8171.75,997.28,1681.52,1305.87,1116.97,0.28580000899999997,0.0
Shaanxi,2010,186.35,165.0,0.71,15.23,5.41,0.0,1111.462,884.4385715,635.21556,526.7042506,108.5113094,50.0,477.9,4780.96,102.62352,93.68852,79.125,7.30002,7.2635,177.58196,137.45796,6921.0,3092.0,2215.0,2320.0,1496.0,47.06978,0.4272
Gansu,2010,595.03,435.0,13.55,101.95,42.69,1.84,638.769776,567.20327,1749.3,376.1,1373.2,157.5,979.6,3360.27,84.36194,77.97809000000001,46.2984,16.07969,15.6,36.281644,36.281644,27546.0,8099.0,5229.0,1696.0,0.0,13.80965,0.094
Qinghai,2010,485.74,450.25,21.51,5.38,7.75,0.85,131.383544,113.150916,1505.1577869999999,194.31413940000002,1310.8436470000001,94.75,586.86,342.27,28.287996000000003,27.421638,9.182808,8.45883,9.78,26.25558552,26.21538552,16894.0,873.0,4796.0,1083.0,417.48,1.5590378999999999,0.1059
Ningxia,2010,102.96,90.68,0.31,8.5,3.44,0.0,119.97503999999999,73.69929,473.1,130.56,342.54,52.08,425.3,1135.05,25.713344,23.320724,8.528876,7.491847999999999,7.3,84.54788,84.54788,6889.0,374.0,1827.0,535.0,378.0,7.150132000000001,0.0826
Xinjiang,2010,536.82,330.47,85.29,106.96,1.19,12.91,262.721282,171.958302,3013.37,528.73,2484.64,216.69,2947.22,5024.49,121.736322,105.46896100000001,23.049989,35.468971999999994,46.95,132.826732,128.604232,83950.0,29116.0,12390.0,2909.0,1323.97,24.350720000000003,0.8566
Beijing,2011,22.2815,21.0915,0.17,0.84,0.18,0.0,312.2039,179.3372,57.7661,16.0339,41.7322,11.4,78.62,10736.65,44.41555924,27.605420000000002,24.2146,2.0971,1.29372,63.975919999999995,63.97545,296.2,9.7,73.8,62.9,35.0,15.1463,0.32696
Tianjin,2011,30.0,29.36,0.09,0.4,0.15,0.0,352.7,191.26,36.06,4.572760859,31.48723914,18.0,65.97,7215.72,42.92,32.17,27.6,3.08,1.49,69.391,69.09,518.0,60.0,458.0,2.0,0.0,18.67,0.0066
Hebei,2011,495.715,400.305,18.2,55.8,21.41,0.0,3235.8221,1885.2,1457.2020000000002,467.53731,989.6646900000001,338.98,2050.68,50730.79,418.1762,329.4724,246.6,54.4609,28.4115,466.9359,458.8954,28748.0,4122.0,15570.0,2683.0,776.0,339.837,1.1582
Shanxi,2011,121.2228,86.1,1.5797,18.539,15.0022,0.0,672.1,446.1,778.7,369.2474646,409.4525354,31.4,401.7,6049.3,71.296155,62.25,52.2,4.5,5.55,75.87966899999999,74.6,6855.07,2188.83,2392.69,1293.94,647.99,71.0,0.413584
Inner Mongolia,2011,846.0363,634.5,74.5976,94.3257,31.6951,10.9179,905.1,684.2,5275.95,1706.11,3569.84,306.79,5300.17,9434.46,237.42304219999997,208.26,71.3,49.73,87.23,931.4410372000001,908.2,106599.487,58854.140999999996,14313.027,12561.211000000001,7643.808000000001,52.52,0.3193585
Liaoning,2011,530.81,371.2,24.84,116.31,18.46,0.0,2652.1,1585.4,725.6,401.8,323.8,281.8,725.8,73526.4,408.1721,275.81,225.9,42.0,7.91,131.9837,124.5,13471.0,2405.0,7717.0,2169.0,1116.0,277.4,0.1659
Jilin,2011,508.86,423.73,43.41,28.78,12.94,0.0,1480.203,989.28,391.5655,102.1033666,289.46213339999997,294.34,310.91,38824.75,243.91024,169.287,121.99,43.395,3.9019999999999997,46.0262,45.24100000000001,23093.91,12398.77,9618.75,1011.3,185.53,95.29,1.5155
Heilongjiang,2011,557.68,518.81,26.74,8.7,3.43,0.0,1635.9198,1367.9332869999998,915.684,337.29323789999995,578.3907621000001,252.82,716.56,18629.52,201.20864419999998,167.9881242,116.9,39.335,11.7531242,550.3599671000001,543.1024671,28952.0,5532.0,21180.0,1464.0,701.0,105.413,2.037
Shanghai,2011,6.98,6.98,0.0,0.0,0.0,0.0,267.0,180.65,24.4,23.27,1.13,0.0,41.23,4300.0,27.588,19.67,19.12,0.0,0.55,29.08,29.08,49.0,0.0,0.0,181.0,0.0,6.3,0.0759
Jiangsu,2011,39.1219,34.0519,0.36,3.64,1.07,0.0,2878.23,1745.49245,415.5719,405.69,9.88,19.36,663.73,84142.96,375.92303,226.7578,215.86,3.5778,7.32,59.17,59.17,326.0,83.0,243.0,0.8190000000000001,0.0,194.863,0.4116
Zhejiang,2011,19.13,19.13,0.0,0.0,0.0,0.0,1929.91,1281.93,109.45,41.91,67.54,8.0,111.64,24317.81,175.9519,138.82,135.83,1.15,1.84,19.9139,19.91,1993.92,0.0,1993.92,424.03,0.0,47.17,7.8345
Anhui,2011,147.6788,147.23,0.1461,0.2389,0.0638,0.0,2721.0890000000004,1467.3110000000001,591.6,590.6,1.0,120.35,988.48,67795.45,375.46834,265.0704,233.071,17.82,14.1794,22.518,22.5131,148.0,9.0,139.0,127.0,0.0,119.6541,1.8287
Fujian,2011,69.7734,69.7694,0.0,0.0,0.0,0.0,1950.43,1297.79744,107.5822,107.5822,0.0,23.29,138.47,21765.01,182.95733,150.85183,146.60263,2.3513,1.8979,15.7934,15.468,0.0,0.0,0.0,0.0,0.0,25.22150441,0.9105
Jiangxi,2011,281.4,281.4,0.0,0.0,0.0,0.0,2884.8,1570.5,53.9,53.9,0.0,125.9,70.5,41416.8,295.59946,236.89,224.1,11.7,1.09,12.2527,11.8,0.0,0.0,0.0,0.0,0.0,44.5,1.27823
Shandong,2011,509.0823811000001,492.86098110000006,3.1458,11.1421,1.9335,0.0,4234.2444,2837.133,2150.9,1638.8670000000002,512.033,433.39,2901.22,173298.59,711.0528783,445.6164,346.9,66.23,32.4864,278.95100610000003,268.86688,8922.718,1626.854,4570.247,4083.211,727.946,401.18699999999995,0.5998211999999999
Henan,2011,988.6,955.0,12.6,16.33,4.67,0.0,5361.2,4569.0,1865.0,1785.0,80.0,545.0,2050.0,88850.0,641.6521,513.2,406.4,82.0,24.8,321.1379,306.6,8250.0,875.34,4830.44,5770.0,858.8,390.5,9.96517
Hubei,2011,321.79,320.5,0.76,0.39,0.14,0.0,3871.39,2533.05,421.98,421.56375760000003,0.41624240700000004,126.36,501.94,45885.14,381.9287629,316.73398,290.54,18.171,8.02298,34.7755,14.22,3.5,0.0,3.5,4.9,101.0,137.03,2.3163
Hunan,2011,430.7757,425.6,4.33,0.6851,0.1606,0.0,5575.9,4158.2,512.6,511.1,1.5,141.5,633.1,39264.2,489.4763,432.53,406.1,16.2,10.23,8.1,8.1,0.0,0.0,0.0,3.0,0.0,93.5,1.099
Guangdong,2011,233.9822,233.82,0.1622,0.0,0.0,0.0,3664.101733,2300.5984,40.56,40.56,0.0,55.94,50.79,111843.1,434.68069339999994,278.4489837,270.9652837,6.5587,0.925,14.5129,14.2289,0.0,0.0,0.0,6.0,0.0,34.8433,1.6079
Guangxi,2011,486.58,441.7,39.5,0.13,5.25,0.0,3195.116,2411.976,198.235,198.235,0.0,150.4,204.96,79169.8,391.0780567,257.2657365,239.78683650000002,14.267000000000001,3.2119,8.88306,8.88306,0.0,0.0,0.0,0.0,0.0,20.995,0.9752
Hainan,2011,90.515466,90.515466,0.0,0.0,0.0,0.0,513.736,416.49,70.052848,70.052848,0.0,25.64,83.43,13763.24,71.639259,45.66548,42.2,2.354,1.11148,0.19,0.19,0.0,0.0,0.0,0.0,0.0,3.32395,0.07373500000000001
Chongqing,2011,127.86,124.53,2.15,0.28,0.9,0.0,2020.87,1540.57,176.73,176.57823,0.15177000000000002,51.85,202.64,20863.42,196.2795,157.81,148.55,6.65,2.61,8.0003,8.0,4.0,4.0,0.0,3.0,0.0,37.42,1.2386
Sichuan,2011,1093.3211,968.2576,103.279,10.4373,11.3472,0.0,7002.6,5101.7947,1661.7168,1435.6,226.1168,251.06,1550.8,57943.55,651.1665,537.6294,484.8,28.9294,23.9,71.72257468,71.20337468,7152.0,967.0,4206.0,510.0,30.0,144.846,4.3344
Guizhou,2011,550.8169,467.11,80.2657,0.1502,3.2910000000000004,0.0,1689.66,1521.6,256.49,243.32,13.17,97.21,197.31,8878.57,179.97295659999997,163.66,148.29,12.0,3.37,4.8502,4.85,438.5,126.0,309.0,158.1,3.0,13.65,0.20292000000000002
Yunnan,2011,927.6612,745.67,75.8677,39.2725,66.851,0.0,2964.72,2689.82,900.89,802.6867275000001,98.20327245,273.33,735.46,19526.25,324.3575,287.58099999999996,243.86,30.691,13.03,56.615,52.39,1602.0,172.0,1074.0,155.0,5.0,21.65,0.7352
Tibet,2011,660.3665,614.9,35.5561,8.14,1.7704,0.0,16.4,32.3,1646.0805,607.7329206,1038.347579,127.5,535.8,120.5,26.13504891,24.76458,1.36,14.774579999999998,8.63,29.817562,23.8,8514.26,443.05,3091.82,1582.04,1017.57,0.3329,0.0
Shaanxi,2011,170.143,150.1,0.7337,14.168,5.1413,0.0,1063.7,880.0,643.0,529.5050842,113.4949158,50.5,434.2,4207.25,99.599003,91.39,77.3,7.39,6.7,182.368906,140.5,6074.63,2606.06,1891.46,2248.52,1642.32,50.3,0.44573140000000006
Gansu,2011,593.14,433.88,14.16,101.18,41.91,2.01,633.11,560.3,1757.12,376.585,1380.535,157.66,968.98,3412.33,83.75301999999999,77.38,45.81,16.14,15.43,37.6856,37.01,28993.0,9349.0,5881.0,1877.0,375.0,14.2,0.0888
Qinghai,2011,478.79,442.4,22.29,5.4,7.71,0.99,130.17,115.2,1497.54,193.64,1303.9,95.02,588.73,372.36,28.839760700000003,27.8,9.16,8.7,9.94,28.4472,26.96,17537.0,525.0,5185.0,1874.0,414.1,1.76,0.1044
Ningxia,2011,103.0628,91.76,0.2692,7.7791,3.2239999999999998,0.1,99.68,68.31,479.45,125.88,353.57,52.03,443.87,1147.98,25.2387,22.65,7.32,7.48,7.85,96.0,96.0,7612.0,895.0,1899.0,623.0,448.0,7.29,0.0864
Xinjiang,2011,523.0,318.2,85.66,104.73,1.08,13.33,256.1,158.2,3016.4053,489.6783904,2526.7269100000003,203.87,2913.83,5283.25,119.98239950000001,102.69655,22.5,33.7606,46.43595,133.9081,130.5,86918.0,29584.0,13478.0,3169.0,1261.0,25.60504011,0.9542
Beijing,2012,22.28,21.36,0.17,0.61,0.14,0.0,306.11,187.39,58.07,16.63286428,41.43713572,11.88,71.8,10089.37,43.19195508,27.32,23.94,2.17,1.21,65.05001999999999,65.05,288.2,6.5,42.6,72.4,34.4,15.24,0.25542
Tianjin,2012,29.65,29.14,0.067,0.313,0.125,0.0,374.21,193.74638000000002,41.39,4.87,36.52,19.02,65.01,8009.45,45.7998,33.93,29.2,3.26,1.47,68.168,67.87,511.0,59.0,452.0,2.0,0.0,18.66,0.0
Hebei,2012,498.157135,403.107135,18.44,55.49,21.12,0.0,3396.7,1847.496,1413.48594,450.4900668000001,962.9958732000001,340.33,2071.5,57935.9,442.9107,343.0,259.0,55.3,28.7,478.963085,470.36778499999997,30663.0,4757.0,17076.0,2698.0,810.0,342.555696,1.2062
Shanxi,2012,122.7147,91.9548,1.4606,16.2886,13.0063,0.0,723.8517,473.7582,833.9877,364.1423039,469.8453961,33.88,427.01,6999.12,77.395421,67.14375,56.3238,4.887,5.93295,80.989212,79.9712,7832.82,2434.72,2881.05,1432.06,739.13,74.692,0.42862799999999995
Inner Mongolia,2012,839.0918,624.9825,75.8641,95.9765,30.0127,12.255999999999998,940.3989,693.7788,5144.05125,1659.648387,3484.4028630000003,316.3,5390.27,11887.42,245.75195,213.73595,73.9381,51.17217,88.62568,930.6508,910.202,104190.0,51301.0,18889.0,12437.0,7642.0,54.46324,0.2365
Liaoning,2012,524.4331,367.1168,22.8552,117.4283,17.0327,0.0,2728.5,1592.6,721.8,392.3,329.5,286.87,719.7,76678.3,418.70417000000003,281.27837,230.1921,43.2,7.88627,130.2032,124.749,14660.0,3828.0,10636.0,1827.0,1056.0,279.8966,0.1484
Jilin,2012,504.24714000000006,431.35714,37.14,26.48,9.27,0.0,1625.262894,1001.15136,393.914893,69.40867235,324.5062207,296.4,324.28,41234.3,259.958734,181.76773400000002,132.72512,44.95722,4.085394,49.8,49.1,20273.59,11457.95,8754.84,735.52,185.8,100.24508,1.558
Heilongjiang,2012,557.6476200000001,519.84762,25.87,8.69,3.24,0.0,1765.1574640000001,1381.6126199999999,898.3124707000001,323.0179415,575.2945292,255.98,740.92,20276.99,216.19544700000003,180.1515316,128.3562,39.6896137,12.10571792,564.9895436,559.9386436000001,31755.0,5453.0,23404.0,1479.0,707.0,108.15373799999999,1.9691
Shanghai,2012,6.98,6.98,0.0,0.0,0.0,0.0,257.24,178.75,25.61,24.46,1.15,0.02,42.98,3650.38,25.796314000000002,19.3118,18.7376,0.0074,0.5668,30.18,30.18,33.88,0.0,0.0,173.55,0.0,5.9,0.092044
Jiangsu,2012,36.4019,32.0619,0.31,2.98,1.05,0.0,3043.1245,1775.165822,400.6113116,391.2395509,9.371760738999999,18.82,687.96,88575.92,396.5175,239.9226,228.84,3.4726,7.61,61.298,61.298,340.0,81.0,259.0,9.0,0.0,197.201356,0.3975
Zhejiang,2012,17.7,17.7,0.0,0.0,0.0,0.0,1934.41,1338.33492,107.18,42.16,65.02,8.48,103.35,25151.23,180.7859,142.53,139.71,1.15,1.67,19.2733,19.27,1971.9,0.0,1971.9,418.02,0.0,48.14,8.7569
Anhui,2012,152.2629824,151.8538824,0.1291,0.2187,0.0613,0.0,2927.619655,1555.2029289999998,592.1916,591.210413,0.9811869759999999,121.97,1016.16,70926.25,397.7356499,282.3876535,249.67006580000003,18.12698514,14.590602599999999,24.08676569,24.08676569,145.0,54.0,91.0,145.0,10.0,122.64545249999999,1.89
Fujian,2012,68.4668,68.4628,0.0,0.0,0.0,0.0,2069.0546640000002,1340.856795,110.8126,110.8126,0.0,24.33,143.05,28436.76,200.84697309999999,159.9649733,155.5511733,2.4507,1.9631,15.3878,15.0357,0.0,0.0,0.0,0.0,0.0,25.35822107,1.0006
Jiangxi,2012,294.5,294.5,0.0,0.0,0.0,0.0,3050.6,1645.884,54.6,54.6,0.0,129.5,70.85,43026.2,311.1042,250.5,237.3,12.1,1.1,12.6,12.6,0.0,0.0,0.0,0.0,0.0,45.7905,1.2899
Shandong,2012,514.1981738,499.2681738,3.0289,10.2332,1.6679,0.0,4599.870527,2902.387059,2163.8054,1622.85405,540.95135,437.29,2915.73,188437.62,764.1640487000001,476.75855020000006,376.69637860000006,66.95853000000001,33.1036416,294.090761,283.9234253,9617.972,1652.085,5082.697,4237.173,751.9960000000001,401.989374,0.6101045
Henan,2012,942.335,908.205,12.2,17.38,4.55,0.0,5711.25,4587.28,1827.7,1751.0493,76.6507,534.65,2027.45,94358.7,677.354005,537.6924,432.5,80.442,24.7504,330.4314,316.1046,8439.0,883.048,4869.146,5849.0,867.711,404.1675,9.9607
Hubei,2012,334.8595,333.6405,0.7487,0.3622,0.1081,0.0,4180.839427,2543.1822,435.06138,434.51082510000003,0.550554868,131.72,510.97,49866.39,412.2702704,344.36334910000005,317.26968,18.94232145,8.15134768,15.739292,15.343379999999998,3.33,0.0,3.33,74.86,0.0,139.35951,2.007107
Hunan,2012,435.67199999999997,430.5,4.3205,0.6914,0.1601,0.0,5878.8,4245.5222,500.8102,500.8102,0.0,146.6,638.16,41650.3,515.26621,454.70160999999996,427.6,16.8,10.30161,8.5,8.5,0.0,0.0,0.0,4.0,0.0,95.18299999999999,1.1212
Guangdong,2012,232.9018,232.769,0.1328,0.0,0.0,0.0,3736.179,2256.6279999999997,40.1806,40.1806,0.0,57.05,49.21,113073.37,443.2108,283.9511,276.39,6.6833,0.8778,13.9286,13.637,0.0,0.0,0.0,3.0,0.0,31.805,1.6362
Guangxi,2012,494.2059,453.6259,35.58,0.09,4.91,0.0,3342.091336,2466.6,203.587345,203.587345,0.0,147.69,205.99,82631.65,411.033659,269.598959,252.49553880000002,13.85618932,3.2472309,9.356527097999999,9.356527097999999,0.0,0.0,0.0,0.0,0.0,21.815904500000002,1.1639
Hainan,2012,87.39,87.39,0.0,0.0,0.0,0.0,580.89,438.56397000000004,66.03,66.03,0.0,26.92,77.06,14663.66,79.529679,51.66,48.12,2.51,1.03,0.22629000000000002,0.22629000000000002,0.0,0.0,0.0,0.0,0.0,3.58,0.066652
Chongqing,2012,133.57744,130.50744,1.82,0.32,0.93,0.0,2050.76,1524.31,181.14825,181.0227543,0.125495723,54.93,212.37,22222.59,201.2082,160.57,150.73,7.05,2.79,7.7303,7.73,4.0,0.0,4.0,2.0,0.0,40.05,1.3812
Sichuan,2012,1049.23263,940.1781296,89.6221,8.815,10.6174,0.0,7170.6624,5132.405468,1671.9,1444.97504,226.92496,254.04,1562.7,61999.59,670.2309378,549.7305438,496.4352,29.27584379,24.0195,72.22551440000001,71.70811440000001,7359.0,1033.0,4371.0,535.0,33.0,146.43930600000002,4.7636
Guizhou,2012,541.03237,461.03757,76.7601,0.3004,2.9343,0.0,1734.76,1604.09,290.09019,272.89300089999995,17.19718911,105.99,206.78,9632.03,190.26918,172.7,156.13,13.04,3.53,5.1,5.1,453.0,81.0,288.0,66.0,0.0,14.65,0.20521
Yunnan,2012,926.10134,747.16134,71.43,39.43,68.08,0.0,3180.13,2708.6487399999996,913.5024599999999,816.148854,97.35360604,279.07,767.08,20410.55,348.67915800000003,309.488458,264.08,31.857258,13.5512,57.99625,53.69975,1699.0,165.0,1103.0,149.0,10.0,22.1263,0.7511
Tibet,2012,643.5573,600.7573,33.35,7.82,1.63,0.0,17.7284,34.3995,1525.916624,563.3684174,962.5482061,129.41,528.83,156.77,25.19389662,25.01967702,1.4552,15.05529702,8.50918,31.6,25.5612,8768.31,267.3,3276.95,1428.54,1006.18,0.42944099999999996,0.0
Shaanxi,2012,165.8178,146.7978,0.7,13.49,4.83,0.0,1127.91,900.24,644.929,542.8980748,102.0309252,51.86,440.28,4868.39,107.09285,97.80495,83.45,7.50085,6.8541,189.0751,141.7645,6682.0,2971.0,2142.0,2881.0,1714.0,51.8593,0.4989
Gansu,2012,587.6462799999999,425.63628,14.36,102.49,43.03,2.13,672.3,590.7,1788.74816,380.118847,1408.6293130000001,160.66,991.27,3558.8,87.81414000000001,81.22104,48.6,16.72104,15.9,38.58786,37.97226,29484.0,9350.0,6143.0,1906.0,381.0,14.7,0.1003
